,@id,@type,elevation,station,timestamp,rawMessage,textDescription,icon,presentWeather,temperature,dewpoint,windDirection,windSpeed,windGust,barometricPressure,seaLevelPressure,visibility,maxTemperatureLast24Hours,minTemperatureLast24Hours,precipitationLastHour,precipitationLast3Hours,precipitationLast6Hours,relativeHumidity,windChill,heatIndex,cloudLayers
0,https://api.weather.gov/stations/KLGA/observations/2020-02-12T01:51:00+00:00,wx:ObservationStation,"{'value': 9, 'unitCode': 'unit:m'}",https://api.weather.gov/stations/KLGA,2020-02-12 01:51:00+00:00,KLGA 120151Z 30013KT 10SM FEW021 BKN100 OVC110 08/03 A2984 RMK AO2 RAB0053E05 SLP103 P0000 T00780028,Cloudy,https://api.weather.gov/icons/land/night/ovc?size=medium,[],"{'value': 7.800000000000011, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': 2.8000000000000114, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': 300, 'unitCode': 'unit:degree_(angle)', 'qualityControl': 'qc:V'}","{'value': 6.7, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:Z'}","{'value': 101050, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': 101030, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': 16090, 'unitCode': 'unit:m', 'qualityControl': 'qc:C'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': 0, 'unitCode': 'unit:m', 'qualityControl': 'qc:C'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': 70.6580455433216, 'unitCode': 'unit:percent', 'qualityControl': 'qc:C'}","{'value': 4.208512575318366, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","[{'base': {'value': 640, 'unitCode': 'unit:m'}, 'amount': 'FEW'}, {'base': {'value': 3050, 'unitCode': 'unit:m'}, 'amount': 'BKN'}, {'base': {'value': 3350, 'unitCode': 'unit:m'}, 'amount': 'OVC'}]"
1,https://api.weather.gov/stations/KLGA/observations/2020-02-12T01:31:00+00:00,wx:ObservationStation,"{'value': 9, 'unitCode': 'unit:m'}",https://api.weather.gov/stations/KLGA,2020-02-12 01:31:00+00:00,KLGA 120131Z 31014KT 10SM SCT021 OVC110 08/04 A2985 RMK AO2 RAB0053E05 P0000 T00780039,Cloudy,https://api.weather.gov/icons/land/night/ovc?size=medium,[],"{'value': 7.800000000000011, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': 3.900000000000034, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': 310, 'unitCode': 'unit:degree_(angle)', 'qualityControl': 'qc:V'}","{'value': 7.2, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:Z'}","{'value': 101080, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:Z'}","{'value': 16090, 'unitCode': 'unit:m', 'qualityControl': 'qc:C'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': 0, 'unitCode': 'unit:m', 'qualityControl': 'qc:C'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': 76.3607448618594, 'unitCode': 'unit:percent', 'qualityControl': 'qc:C'}","{'value': 4.049072026674992, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","[{'base': {'value': 640, 'unitCode': 'unit:m'}, 'amount': 'SCT'}, {'base': {'value': 3350, 'unitCode': 'unit:m'}, 'amount': 'OVC'}]"
2,https://api.weather.gov/stations/KLGA/observations/2020-02-12T00:58:00+00:00,wx:ObservationStation,"{'value': 9, 'unitCode': 'unit:m'}",https://api.weather.gov/stations/KLGA,2020-02-12 00:58:00+00:00,KLGA 120058Z 31009KT 10SM -RA FEW019 BKN026 OVC055 08/04 A2985 RMK AO2 RAB53 P0000 T00780044,Light Rain,https://api.weather.gov/icons/land/night/rain?size=medium,"[{'intensity': 'light', 'modifier': None, 'weather': 'rain', 'rawString': '-RA'}]","{'value': 7.800000000000011, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': 4.400000000000034, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': 310, 'unitCode': 'unit:degree_(angle)', 'qualityControl': 'qc:V'}","{'value': 4.6, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:Z'}","{'value': 101080, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:Z'}","{'value': 16090, 'unitCode': 'unit:m', 'qualityControl': 'qc:C'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': 0, 'unitCode': 'unit:m', 'qualityControl': 'qc:C'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': 79.08482210318559, 'unitCode': 'unit:percent', 'qualityControl': 'qc:C'}","{'value': 5.0123538466526725, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","[{'base': {'value': 580, 'unitCode': 'unit:m'}, 'amount': 'FEW'}, {'base': {'value': 790, 'unitCode': 'unit:m'}, 'amount': 'BKN'}, {'base': {'value': 1680, 'unitCode': 'unit:m'}, 'amount': 'OVC'}]"
3,https://api.weather.gov/stations/KLGA/observations/2020-02-12T00:51:00+00:00,wx:ObservationStation,"{'value': 9, 'unitCode': 'unit:m'}",https://api.weather.gov/stations/KLGA,2020-02-12 00:51:00+00:00,KLGA 120051Z 31011KT 10SM SCT022 BKN041 OVC050 08/04 A2984 RMK AO2 SLP106 T00780044,Cloudy,https://api.weather.gov/icons/land/night/ovc?size=medium,[],"{'value': 7.800000000000011, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': 4.400000000000034, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': 310, 'unitCode': 'unit:degree_(angle)', 'qualityControl': 'qc:V'}","{'value': 5.7, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:Z'}","{'value': 101050, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': 101060, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': 16090, 'unitCode': 'unit:m', 'qualityControl': 'qc:C'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': 79.08482210318559, 'unitCode': 'unit:percent', 'qualityControl': 'qc:C'}","{'value': 4.55996919337781, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","[{'base': {'value': 670, 'unitCode': 'unit:m'}, 'amount': 'SCT'}, {'base': {'value': 1250, 'unitCode': 'unit:m'}, 'amount': 'BKN'}, {'base': {'value': 1520, 'unitCode': 'unit:m'}, 'amount': 'OVC'}]"
4,https://api.weather.gov/stations/KLGA/observations/2020-02-11T23:51:00+00:00,wx:ObservationStation,"{'value': 9, 'unitCode': 'unit:m'}",https://api.weather.gov/stations/KLGA,2020-02-11 23:51:00+00:00,KLGA 112351Z 30005KT 10SM OVC060 08/05 A2982 RMK AO2 SLP097 60002 T00830050 10083 20061 53003,Cloudy,https://api.weather.gov/icons/land/night/ovc?size=medium,[],"{'value': 8.300000000000011, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': 5, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': 300, 'unitCode': 'unit:degree_(angle)', 'qualityControl': 'qc:V'}","{'value': 2.6, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:Z'}","{'value': 100980, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': 100970, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': 16090, 'unitCode': 'unit:m', 'qualityControl': 'qc:C'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': 0.0005, 'unitCode': 'unit:m', 'qualityControl': 'qc:C'}","{'value': 79.71241189231577, 'unitCode': 'unit:percent', 'qualityControl': 'qc:C'}","{'value': 6.737267429777944, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","[{'base': {'value': 1830, 'unitCode': 'unit:m'}, 'amount': 'OVC'}]"
5,https://api.weather.gov/stations/KLGA/observations/2020-02-11T22:51:00+00:00,wx:ObservationStation,"{'value': 9, 'unitCode': 'unit:m'}",https://api.weather.gov/stations/KLGA,2020-02-11 22:51:00+00:00,KLGA 112251Z 32010KT 10SM OVC070 08/05 A2981 RMK AO2 SLP094 T00780050,Cloudy,https://api.weather.gov/icons/land/night/ovc?size=medium,[],"{'value': 7.800000000000011, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': 5, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': 320, 'unitCode': 'unit:degree_(angle)', 'qualityControl': 'qc:V'}","{'value': 5.1, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:Z'}","{'value': 100950, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': 100940, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': 16090, 'unitCode': 'unit:m', 'qualityControl': 'qc:C'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': 82.46690822581698, 'unitCode': 'unit:percent', 'qualityControl': 'qc:C'}","{'value': 4.796581540678005, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","[{'base': {'value': 2130, 'unitCode': 'unit:m'}, 'amount': 'OVC'}]"
6,https://api.weather.gov/stations/KLGA/observations/2020-02-11T21:51:00+00:00,wx:ObservationStation,"{'value': 9, 'unitCode': 'unit:m'}",https://api.weather.gov/stations/KLGA,2020-02-11 21:51:00+00:00,KLGA 112151Z 31006KT 10SM FEW013 SCT065 BKN080 08/06 A2980 RMK AO2 SLP090 T00780056 $,Mostly Cloudy,https://api.weather.gov/icons/land/day/bkn?size=medium,[],"{'value': 7.800000000000011, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': 5.600000000000023, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': 310, 'unitCode': 'unit:degree_(angle)', 'qualityControl': 'qc:V'}","{'value': 3.1, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:Z'}","{'value': 100920, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': 100900, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': 16090, 'unitCode': 'unit:m', 'qualityControl': 'qc:C'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': 85.97625230099978, 'unitCode': 'unit:percent', 'qualityControl': 'qc:C'}","{'value': 5.805529925171015, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","[{'base': {'value': 400, 'unitCode': 'unit:m'}, 'amount': 'FEW'}, {'base': {'value': 1980, 'unitCode': 'unit:m'}, 'amount': 'SCT'}, {'base': {'value': 2440, 'unitCode': 'unit:m'}, 'amount': 'BKN'}]"
7,https://api.weather.gov/stations/KLGA/observations/2020-02-11T20:51:00+00:00,wx:ObservationStation,"{'value': 9, 'unitCode': 'unit:m'}",https://api.weather.gov/stations/KLGA,2020-02-11 20:51:00+00:00,KLGA 112051Z 32007KT 10SM SCT013 BKN048 OVC090 08/06 A2981 RMK AO2 CIG 011 R22 SW SLP094 60002 T00780056 $,Cloudy,https://api.weather.gov/icons/land/day/ovc?size=medium,[],"{'value': 7.800000000000011, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': 5.600000000000023, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': 320, 'unitCode': 'unit:degree_(angle)', 'qualityControl': 'qc:V'}","{'value': 3.6, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:Z'}","{'value': 100950, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': 100940, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': 16090, 'unitCode': 'unit:m', 'qualityControl': 'qc:C'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': 0.0005, 'unitCode': 'unit:m', 'qualityControl': 'qc:C'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': 85.97625230099978, 'unitCode': 'unit:percent', 'qualityControl': 'qc:C'}","{'value': 5.510878843815192, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","[{'base': {'value': 400, 'unitCode': 'unit:m'}, 'amount': 'SCT'}, {'base': {'value': 1460, 'unitCode': 'unit:m'}, 'amount': 'BKN'}, {'base': {'value': 2740, 'unitCode': 'unit:m'}, 'amount': 'OVC'}]"
8,https://api.weather.gov/stations/KLGA/observations/2020-02-11T19:51:00+00:00,wx:ObservationStation,"{'value': 9, 'unitCode': 'unit:m'}",https://api.weather.gov/stations/KLGA,2020-02-11 19:51:00+00:00,KLGA 111951Z 05005KT 10SM SCT009 SCT039 OVC046 07/06 A2982 RMK AO2 RAE20 CIG 009 R22 SW SLP096 P0000 T00720061,Cloudy,https://api.weather.gov/icons/land/day/ovc?size=medium,[],"{'value': 7.2000000000000455, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': 6.100000000000023, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': 50, 'unitCode': 'unit:degree_(angle)', 'qualityControl': 'qc:V'}","{'value': 2.6, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:Z'}","{'value': 100980, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': 100960, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': 16090, 'unitCode': 'unit:m', 'qualityControl': 'qc:C'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': 0, 'unitCode': 'unit:m', 'qualityControl': 'qc:C'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': 92.72067632138611, 'unitCode': 'unit:percent', 'qualityControl': 'qc:C'}","{'value': 5.430357626322348, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","[{'base': {'value': 270, 'unitCode': 'unit:m'}, 'amount': 'SCT'}, {'base': {'value': 1190, 'unitCode': 'unit:m'}, 'amount': 'SCT'}, {'base': {'value': 1400, 'unitCode': 'unit:m'}, 'amount': 'OVC'}]"
9,https://api.weather.gov/stations/KLGA/observations/2020-02-11T19:46:00+00:00,wx:ObservationStation,"{'value': 9, 'unitCode': 'unit:m'}",https://api.weather.gov/stations/KLGA,2020-02-11 19:46:00+00:00,KLGA 111946Z VRB03KT 10SM SCT009 SCT039 OVC046 08/07 A2982 RMK AO2 RAE20 CIG 009 R22 SW P0000,Cloudy,https://api.weather.gov/icons/land/day/ovc?size=medium,[],"{'value': 8, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': 7, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:degree_(angle)', 'qualityControl': 'qc:Z'}","{'value': 1.5, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:Z'}","{'value': 100980, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:Z'}","{'value': 16090, 'unitCode': 'unit:m', 'qualityControl': 'qc:C'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': 0, 'unitCode': 'unit:m', 'qualityControl': 'qc:C'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': 93.40340107921274, 'unitCode': 'unit:percent', 'qualityControl': 'qc:C'}","{'value': 7.368016696823531, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","[{'base': {'value': 270, 'unitCode': 'unit:m'}, 'amount': 'SCT'}, {'base': {'value': 1190, 'unitCode': 'unit:m'}, 'amount': 'SCT'}, {'base': {'value': 1400, 'unitCode': 'unit:m'}, 'amount': 'OVC'}]"
10,https://api.weather.gov/stations/KLGA/observations/2020-02-11T19:33:00+00:00,wx:ObservationStation,"{'value': 9, 'unitCode': 'unit:m'}",https://api.weather.gov/stations/KLGA,2020-02-11 19:33:00+00:00,KLGA 111933Z VRB05KT 10SM BKN008 BKN039 OVC048 08/06 A2982 RMK AO2 RAE20 CIG 007V012 P0000 T00780061,Cloudy,https://api.weather.gov/icons/land/day/ovc?size=medium,[],"{'value': 7.800000000000011, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': 6.100000000000023, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:degree_(angle)', 'qualityControl': 'qc:Z'}","{'value': 2.6, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:Z'}","{'value': 100980, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:Z'}","{'value': 16090, 'unitCode': 'unit:m', 'qualityControl': 'qc:C'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': 0, 'unitCode': 'unit:m', 'qualityControl': 'qc:C'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': 89.0008696678249, 'unitCode': 'unit:percent', 'qualityControl': 'qc:C'}","{'value': 6.143217519116263, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","[{'base': {'value': 240, 'unitCode': 'unit:m'}, 'amount': 'BKN'}, {'base': {'value': 1190, 'unitCode': 'unit:m'}, 'amount': 'BKN'}, {'base': {'value': 1460, 'unitCode': 'unit:m'}, 'amount': 'OVC'}]"
11,https://api.weather.gov/stations/KLGA/observations/2020-02-11T18:51:00+00:00,wx:ObservationStation,"{'value': 9, 'unitCode': 'unit:m'}",https://api.weather.gov/stations/KLGA,2020-02-11 18:51:00+00:00,KLGA 111851Z 04005KT 5SM -RA BR OVC006 07/06 A2985 RMK AO2 CIG 005V010 SLP107 P0002 T00670056,Light Rain and Fog/Mist,https://api.weather.gov/icons/land/day/rain?size=medium,"[{'intensity': 'light', 'modifier': None, 'weather': 'rain', 'rawString': '-RA'}, {'intensity': None, 'modifier': None, 'weather': 'fog_mist', 'rawString': 'BR'}]","{'value': 6.7000000000000455, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': 5.600000000000023, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': 40, 'unitCode': 'unit:degree_(angle)', 'qualityControl': 'qc:V'}","{'value': 2.6, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:Z'}","{'value': 101080, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': 101070, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': 8050, 'unitCode': 'unit:m', 'qualityControl': 'qc:C'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': 0.0005, 'unitCode': 'unit:m', 'qualityControl': 'qc:C'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': 92.69253029859185, 'unitCode': 'unit:percent', 'qualityControl': 'qc:C'}","{'value': 4.83630771566078, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","[{'base': {'value': 180, 'unitCode': 'unit:m'}, 'amount': 'OVC'}]"
12,https://api.weather.gov/stations/KLGA/observations/2020-02-11T18:39:00+00:00,wx:ObservationStation,"{'value': 9, 'unitCode': 'unit:m'}",https://api.weather.gov/stations/KLGA,2020-02-11 18:39:00+00:00,KLGA 111839Z 04006KT 5SM -RA BR OVC006 06/06 A2985 RMK AO2 P0002 T00610056,Light Rain and Fog/Mist,https://api.weather.gov/icons/land/day/rain?size=medium,"[{'intensity': 'light', 'modifier': None, 'weather': 'rain', 'rawString': '-RA'}, {'intensity': None, 'modifier': None, 'weather': 'fog_mist', 'rawString': 'BR'}]","{'value': 6.100000000000023, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': 5.600000000000023, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': 40, 'unitCode': 'unit:degree_(angle)', 'qualityControl': 'qc:V'}","{'value': 3.1, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:Z'}","{'value': 101080, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:Z'}","{'value': 8050, 'unitCode': 'unit:m', 'qualityControl': 'qc:C'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': 0.0005, 'unitCode': 'unit:m', 'qualityControl': 'qc:C'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': 96.60158672818163, 'unitCode': 'unit:percent', 'qualityControl': 'qc:C'}","{'value': 3.758267773403361, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","[{'base': {'value': 180, 'unitCode': 'unit:m'}, 'amount': 'OVC'}]"
13,https://api.weather.gov/stations/KLGA/observations/2020-02-11T18:02:00+00:00,wx:ObservationStation,"{'value': 9, 'unitCode': 'unit:m'}",https://api.weather.gov/stations/KLGA,2020-02-11 18:02:00+00:00,KLGA 111802Z 04008KT 2 1/2SM -RA BR OVC004 06/05 A2985 RMK AO2 SFC VIS 4 CIG 003V008 P0001 T00610050,Light Rain and Fog/Mist,https://api.weather.gov/icons/land/day/rain?size=medium,"[{'intensity': 'light', 'modifier': None, 'weather': 'rain', 'rawString': '-RA'}, {'intensity': None, 'modifier': None, 'weather': 'fog_mist', 'rawString': 'BR'}]","{'value': 6.100000000000023, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': 5, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': 40, 'unitCode': 'unit:degree_(angle)', 'qualityControl': 'qc:V'}","{'value': 4.1, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:Z'}","{'value': 101080, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:Z'}","{'value': 4020, 'unitCode': 'unit:m', 'qualityControl': 'qc:C'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': 0.0003, 'unitCode': 'unit:m', 'qualityControl': 'qc:C'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': 92.65854202729207, 'unitCode': 'unit:percent', 'qualityControl': 'qc:C'}","{'value': 3.156228779315825, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","[{'base': {'value': 120, 'unitCode': 'unit:m'}, 'amount': 'OVC'}]"
